,coord,dist_meters_to_nearest_mrt,nearest_mrt_code,nearest_mrt_line,dist_meters_to_nearest_mall,nearest_mall_index,dist_meters_to_nearest_commercial_centre,nearest_commercial_centre_index,dist_meters_to_nearest_primary_school,nearest_primary_school_index,dist_meters_to_nearest_secondary_school,nearest_secondary_school_index
18963,"(1.3171376, 103.75970123067364)",650.6060979717643,ew23,ew,608.5794411640285,146,1814.3075140780747,9,485.9513254794943,35,294.7816102771213,34
18964,"(1.3209796, 103.9360215)",1338.679075945804,ew4,ew,864.10540584317,63,3596.9742376309905,7,395.3342103108871,11,213.95544329390688,128
18965,"(1.3359784499999998, 103.7716862158923)",707.4869660264495,dt5,dt,808.9461085908657,127,2845.7011645134867,9,556.2792775481969,112,2421.1590117353226,20
18966,"(1.3250826, 103.85483290795464)",984.3803670650312,ne9,ne,956.1412822783462,62,1109.1208180963856,32,466.7575823017986,67,632.5734267152625,13
18967,"(1.3602446499999998, 103.86511076372146)",964.052185421829,cc14,cc,557.4881771078282,116,1275.8548536071974,31,302.6804406115114,27,626.6430867566064,94
18968,"(1.3307095, 103.8683907)",131.10070014761092,ne10,ne,100.00591245595909,56,2253.9817693892683,32,342.4183824534139,140,280.6901475646249,106
18969,"(1.3128118, 103.93903292138398)",1785.9416900285905,ew4,ew,1716.0330823364284,63,3810.518669508703,7,905.4529559205465,152,818.5897994782812,128
18970,"(1.3113226999999998, 103.85247580094573)",323.6008293043683,ne8,ne,401.7138360410464,30,1394.7652213041822,29,211.73498943880838,50,1362.6099524740425,109
18971,"(1.4405369, 103.82607667170107)",491.61533456440264,ns12,ns,188.8031422995453,100,3614.488387885942,19,781.2609260454032,133,661.2531790995288,1
18972,"(1.3154771, 103.8197248)",865.4140486161382,dt10,dt,1265.3868268257806,50,2681.6619328342804,29,1410.9946331715073,97,1191.0883193480038,120
18973,"(1.37414705, 103.96298308380548)",1529.358501172683,ew1,ew,815.5281638881758,87,1637.1071933178853,13,220.5609351105633,109,392.210300889783,90
18974,"(1.3084724, 103.83637882843551)",461.3464109272378,dt11,dt,338.35862887834327,15,1496.3477235020496,29,1145.9009751513713,6,1249.8420795296204,4
18975,"(1.29988105, 103.88811428633838)",935.4159473160129,cc7,cc,1312.5693430341992,75,2108.656996290626,30,1258.3288850981328,80,656.897219038514,41
18976,"(1.2481118, 103.8406065)",2856.0931591029166,cc29,cc,2663.0652452540617,142,4546.605580351752,0,3064.2301549170015,20,3752.2793216365108,29
18977,"(1.31730585, 103.83260746060152)",793.6408430268208,dt10,dt,1129.632011850154,15,1237.4001614062158,29,317.9823882691256,6,470.6958244788949,4
18978,"(1.29773195, 103.8559134735316)",303.09058529472117,dt14,dt,56.60490161065846,4,649.2329196981467,37,456.9630359395317,22,822.3198570459016,109
18979,"(1.3216926, 103.8596186)",333.10066976871104,ne9,ne,1204.0293487331815,11,1749.3332078810547,32,228.03163975324145,67,323.64328041334585,13
18980,"(1.3116278, 103.79388546155636)",287.82817278971567,cc21,cc,181.9047167573677,19,709.7185540390612,28,1232.2088666396899,66,1321.35282608043,100
18981,"(1.3116278, 103.79388546155636)",287.82817278971567,cc21,cc,181.9047167573677,19,709.7185540390612,28,1232.2088666396899,66,1321.35282608043,100
18982,"(1.36703, 103.88996647282468)",542.4925069557542,ne14,ne,678.7786467592385,115,1400.2136081768397,8,791.4983808536749,95,807.1644472858088,76
18983,"(1.3123637, 103.80327091227252)",723.8853301692188,cc20,cc,907.8450805130888,19,1605.9488645092076,28,1086.1518444667238,97,1102.475584695672,100
18984,"(1.3472489, 103.94499835)",754.9510362655409,dt31,dt,582.0664250899472,64,656.1805861051937,3,360.57518482719075,146,262.63453752633,124
18985,"(1.29902585, 103.82488875720048)",392.3448280659107,ns22,ns,650.6965601581323,50,2618.678376187243,25,860.9706535822268,3,989.3019448926736,50
18986,"(1.44167465, 103.8049368845852)",455.29362676484817,ns10,ns,436.498699914601,89,1991.166995702941,19,190.07544049369778,62,520.0904706380645,0
18987,"(1.3830328, 103.89206521050926)",119.03930642246726,ne15,ne,638.7072868957578,114,1401.846462191752,12,155.57791304265925,108,763.0444195454804,84
18988,"(1.4003559, 103.9009703340439)",1135.7426331843064,ne16,ne,701.5544336903797,106,1698.9337290510296,16,323.8827298873087,119,150.26085214027708,44
18989,"(1.35193, 103.88302286686852)",940.0331762112937,ne13,ne,504.99769014296413,123,1196.0758442384524,31,305.88279314042535,94,367.86653762843025,75
18990,"(1.23962095, 103.83771301051394)",3370.827656022826,cc29,cc,3191.8087643778663,142,5539.048286770215,0,4009.378092902127,20,4442.112669298307,29
18991,"(1.4342184, 103.8445323)",1184.45129564916,ns13,ns,1135.1695729259834,99,3696.1669488472744,2,755.744320933553,169,455.2562309425615,86
18992,"(1.39233145, 103.87696169399544)",2062.5688906988476,ne16,ne,116.552080245148,122,1682.0957535633802,18,247.77380377191167,132,207.98648747879042,93
18993,"(1.4446778, 103.8311689)",240.77557601085437,ns12,ns,179.01003050832026,91,3894.2369564992337,19,1117.8927603287489,32,957.1282230215741,1
18994,"(1.29410615, 103.83673469533848)",729.4629908316606,ns23,ns,532.6536296378229,17,1527.2831415044648,37,1444.051118738983,3,866.888396566911,89
18995,"(1.3474432, 103.7702907)",944.4148680778912,dt5,dt,889.3353505082075,124,3339.4129060775963,9,1162.2729606184498,16,2023.3944518161793,20
18996,"(1.3357523, 103.8078211)",1044.6369648364418,dt8,dt,1621.261279357837,156,3791.6706309836572,28,645.4833163049418,126,678.6442307118738,80
18997,"(1.29988105, 103.88811428633838)",935.4159473160129,cc7,cc,1312.5693430341992,75,2108.656996290626,30,1258.3288850981328,80,656.897219038514,41
18998,"(1.3124025, 103.84117158557598)",354.8022182803312,dt11,dt,601.1181795764415,58,877.4998507870005,29,756.4947362357785,143,993.9775731853846,4
18999,"(1.44699065, 103.80378501955556)",773.2068727620411,ns10,ns,657.3659231875432,104,1395.7090276105134,19,219.55712931621133,128,154.12326871598083,0
19000,"(1.30554365, 103.785627124838)",533.2549912016698,cc22,cc,273.69156152251253,161,506.0655363665647,28,522.3280722881293,49,444.64940843183325,46
19001,"(1.3859375, 103.8344656879244)",150.0074147986685,te5,te,2008.3420403419905,94,3165.626278911219,18,791.0224171088048,5,1029.9604841925418,97
19002,"(1.31730585, 103.83260746060152)",793.6408430268208,dt10,dt,1129.632011850154,15,1237.4001614062158,29,317.9823882691256,6,470.6958244788949,4
19003,"(1.3255213, 103.8832755432329)",149.9073084916846,dt25,dt,1291.0647438867422,78,1398.8106540938115,30,194.11489380275466,19,761.4603133574176,51
19004,"(1.3027702, 103.8694351)",656.9235719275727,cc6,cc,382.4224436421492,74,2252.831258705663,37,1355.5919323061562,139,1453.6243244298323,41
19005,"(1.2739587, 103.84363531310518)",370.02169963329885,ew15,ew,428.96095999455804,51,1864.412455507852,0,464.74420090012774,20,1542.6488541371082,89
19006,"(1.30010805, 103.84667445597408)",138.95388054704273,cc1,cc,200.5858792417178,39,603.2975498644965,37,657.5831708054098,22,238.94041451431107,109
19007,"(1.33828435, 103.69108941866652)",697.8493972611598,ew28,ew,773.9398200184794,152,1498.6940498310255,10,319.77126816528687,77,415.31946085205783,65
19008,"(1.44002835, 103.82774103667388)",401.5761175477757,ns12,ns,370.98863307219415,100,3800.174778826499,19,879.0147336127982,1,505.4561219110927,1
19009,"(1.3557437, 103.8713719)",586.1269668636489,cc13,cc,593.3207388724696,110,507.0011569499919,31,496.5618933006362,179,361.4672703666619,94
19010,"(1.3705678, 103.857849575)",925.4087147766649,ns16,ns,1009.7812052094963,116,2429.317872902603,26,494.27697946709645,2,765.9183790095138,39
19011,"(1.3306509, 103.7670572)",1489.937999228665,dt5,dt,1541.8686791193393,127,2207.9858987170464,9,759.7969688690505,16,1753.8437357340515,34
19012,"(1.310429, 103.80282102340084)",742.2298115144827,cc21,cc,840.9736569084381,19,1483.8785078493336,28,1222.1135400365936,100,883.2528985726543,100
19013,"(1.44634225, 103.82942938870193)",362.3723498023578,ns12,ns,376.24855719146814,91,3644.58795440339,19,957.2343830985772,133,1135.2473960615773,1
19014,"(1.3324923, 103.8000035)",389.15098923334597,dt7,dt,965.8224662697608,156,3081.2542606943766,28,743.9257955115393,126,322.0852152741974,79
19015,"(1.3404645, 103.88373309629344)",455.2585633551962,cc12,cc,1557.9314570235879,123,1744.5125473526155,31,684.8532766410718,88,157.8826266718745,8
19016,"(1.3420765, 103.9604145)",123.52135561898224,dt34,dt,842.5695137956051,69,358.4319117947003,36,939.4425809288977,24,845.5583747623264,24
19017,"(1.3123637, 103.80327091227252)",723.8853301692188,cc20,cc,907.8450805130888,19,1605.9488645092076,28,1086.1518444667238,97,1102.475584695672,100
19018,"(1.37699505, 103.94291172086996)",833.0197020761482,ew1,ew,199.39467370557782,86,1390.7490748346097,15,869.3135870989322,93,1239.106786302067,74
19019,"(1.32749845, 103.944574309318)",200.43572666575616,ew4,ew,1676.6379311650762,68,2437.781291417036,7,841.4969503760459,11,325.8285395665065,12
19020,"(1.3510776, 103.95834746650957)",700.3568615785948,dt33,dt,1131.4447846547482,69,1217.5862860780348,36,444.54145306708705,44,403.8246497452192,83
19021,"(1.3282576, 103.8607271242081)",931.520012067651,ne9,ne,927.8813276544727,56,1471.6532096877522,32,621.5865791156158,140,417.8738190233949,13
19022,"(1.3131859, 103.8996932)",828.7237220493657,ew7,ew,581.7053490448541,71,882.0538100742297,30,348.2434504672819,64,598.5425754949833,126
19023,"(1.2963944, 103.89101386970906)",1361.2754611200485,cc8,cc,1401.0999471884998,72,2423.0529232027698,30,1439.6071570739068,147,1018.9013429765741,32
19024,"(1.315988, 103.9192632)",897.6620666371228,ew6,ew,1479.255523571415,63,2877.225936958025,30,386.7499498896319,144,867.8053517900303,107
19025,"(1.29410615, 103.83673469533848)",729.4629908316606,ns23,ns,532.6536296378229,17,1527.2831415044648,37,1444.051118738983,3,866.888396566911,89
19026,"(1.2873011, 103.8288312)",237.80613187130598,ew17,ew,196.54854532924273,55,2580.4286338845613,37,455.4807207779567,177,678.250595525816,50
19027,"(1.3208052, 103.73898743479084)",1413.8351018721926,ew24,ew,1382.229349354407,148,1222.6474167043964,9,1756.5963983150261,56,757.0166196867555,35
19028,"(1.3862854, 103.9376076)",1957.7266766229645,ew1,ew,985.4005608463234,86,957.1185035442526,15,1166.0997043821,93,2333.5521409116996,55
19029,"(1.3306742, 103.7976777)",88.15441906413886,dt7,dt,958.4810441254161,156,2805.9201846258466,28,957.2744222127515,126,529.2705528187681,79
19030,"(1.2739587, 103.84363531310518)",370.02169963329885,ew15,ew,428.96095999455804,51,1864.412455507852,0,464.74420090012774,20,1542.6488541371082,89
19031,"(1.29988105, 103.88811428633838)",935.4159473160129,cc7,cc,1312.5693430341992,75,2108.656996290626,30,1258.3288850981328,80,656.897219038514,41
19032,"(1.3342095, 103.8065763)",864.3980361418442,dt8,dt,1525.6736391640443,156,3574.01147757905,28,452.49129134170585,126,460.3017475021825,80
19033,"(1.3171376, 103.75970123067364)",650.6060979717643,ew23,ew,608.5794411640285,146,1814.3075140780747,9,485.9513254794943,35,294.7816102771213,34
19034,"(1.29142015, 103.84426811480154)",117.61898104192177,dt20,dt,341.92134201252077,9,847.1563831543066,37,1058.8416516100003,22,977.3387229729716,89
19035,"(1.2667184, 103.811492599035)",481.2240201434025,cc28,cc,981.6177539125175,143,2428.480007557057,25,1112.0052021943686,13,1665.5696213606627,29
19036,"(1.3346296, 103.8557810711986)",947.5295636727795,ns19,ns,857.7560865577786,18,870.7544992018,32,296.62069953475424,111,882.277965936665,9
19037,"(1.3907092, 103.91261470360703)",1909.4571189409678,ne16,ne,392.41470607619834,119,2058.373207952852,12,607.2734056697702,60,783.4794261067276,52
19038,"(1.3182874999999998, 103.88707659374876)",507.4396764359349,ew9,ew,619.6865094779818,78,715.040633667305,30,326.9333521399376,58,447.4649693170312,51
19039,"(1.3057329, 103.7823707565637)",752.3291653857858,ew22,ew,635.8586629768378,161,514.1830843117539,35,654.3875925146864,49,373.74093400837813,5
19040,"(1.2438067, 103.84229522949894)",3322.0686594567533,cc29,cc,3131.1319228803213,142,4941.733518666873,0,3549.345413612529,20,4256.2029304546,29
19041,"(1.3114588, 103.9394844365832)",1899.5517647964248,ew4,ew,1864.4175682442058,63,3871.860803617735,7,959.9123372922265,152,973.5283730123456,128
19042,"(1.38149055, 103.76964002760914)",964.3999141868218,dt1,dt,273.9114923864806,128,4268.924804441398,22,228.3169691543771,178,482.4844716598982,53
19043,"(1.2937442, 103.8466319)",291.60247650059125,dt20,dt,398.7150532168242,16,484.18229730940476,37,695.3410769564036,22,687.4647483605366,109
19044,"(1.4282091, 103.8366501)",228.3256195812688,ns13,ns,42.96787259852955,99,3947.4070588353907,2,590.9915593993811,169,511.47305468343774,140
19045,"(1.36703, 103.88996647282468)",542.4925069557542,ne14,ne,678.7786467592385,115,1400.2136081768397,8,791.4983808536749,95,807.1644472858088,76
19046,"(1.3862854, 103.9376076)",1957.7266766229645,ew1,ew,985.4005608463234,86,957.1185035442526,15,1166.0997043821,93,2333.5521409116996,55
19047,"(1.3306509, 103.7670572)",1489.937999228665,dt5,dt,1541.8686791193393,127,2207.9858987170464,9,759.7969688690505,16,1753.8437357340515,34
19048,"(1.304855, 103.77377633404797)",904.0641497394813,ew22,ew,872.1365898495775,163,838.5847129538736,35,1394.6132963833745,49,556.3720353946683,82
19049,"(1.3243306, 103.8681608814266)",510.52851710506195,dt24,dt,805.654757984366,56,2399.410282214189,32,409.4522582684537,12,830.4168432000882,106
19050,"(1.29142015, 103.84426811480154)",117.61898104192177,dt20,dt,341.92134201252077,9,847.1563831543066,37,1058.8416516100003,22,977.3387229729716,89
19051,"(1.3526158, 103.85088456895812)",241.54986384500333,cc15,cc,326.98865014088415,21,354.9427166098866,26,594.2072484169773,82,469.6749456183798,68
19052,"(1.3047648, 103.8349958)",674.4228803954167,ns23,ns,121.91205705866005,24,1928.1606965080948,29,1546.6977005909898,6,1635.1951451791765,109
19053,"(1.3123637, 103.80327091227252)",723.8853301692188,cc20,cc,907.8450805130888,19,1605.9488645092076,28,1086.1518444667238,97,1102.475584695672,100
19054,"(1.304855, 103.77377633404797)",904.0641497394813,ew22,ew,872.1365898495775,163,838.5847129538736,35,1394.6132963833745,49,556.3720353946683,82
19055,"(1.30041555, 103.86167907105472)",229.39909239563042,cc5,cc,242.73727230206637,12,1352.5797250329717,37,617.136237004027,139,1441.0791600605494,109
19056,"(1.31113475, 103.85239421292472)",343.7897781010367,ne8,ne,402.5315177420604,30,1402.6717445268673,29,219.3646632017533,50,1340.0533549150468,109
19057,"(1.3801854, 103.8404156)",533.3782774245469,ns15,ns,1101.3177044233475,94,2808.8297160629595,18,483.35357851987754,5,266.53580835208135,139
19058,"(1.4449861, 103.77344907321093)",1380.0686799653326,ns8,ns,1461.3264008065898,98,1712.9364978002302,4,1197.6726724458522,89,894.0591953805397,72
19059,"(1.4163557999999998, 103.84144701339864)",949.0935123406077,ns14,ns,209.78174989812615,103,2925.4978908318312,2,332.860086494584,99,377.65606344247186,88
19060,"(1.3870489, 103.872999)",2286.669503467199,ne15,ne,404.26916468478595,112,1428.4873166231582,18,349.34212963954656,52,713.0538252543332,93
19061,"(1.30010805, 103.84667445597408)",138.95388054704273,cc1,cc,200.5858792417178,39,603.2975498644965,37,657.5831708054098,22,238.94041451431107,109
19062,"(1.33466835, 103.92764481458067)",553.990948928223,dt30,dt,974.2609378821826,68,2828.7088128075548,3,484.47848507691765,174,336.6926016306708,38
19063,"(1.341603, 103.96434326603818)",319.8108674401399,dt34,dt,847.8286508962536,66,89.62965662638885,36,1276.0087299231893,44,1270.4105503576236,24
19064,"(1.4505108, 103.8272249)",815.0300818168881,ns11,ns,896.5618897576055,91,3261.824516153511,19,564.8849888452143,157,1292.3253518415797,110
19065,"(1.3027702, 103.8694351)",656.9235719275727,cc6,cc,382.4224436421492,74,2252.831258705663,37,1355.5919323061562,139,1453.6243244298323,41
19066,"(1.35112195, 103.69668831773896)",1498.2828900473057,ew28,ew,234.2128545085623,160,312.143495237836,11,321.4525508776922,115,630.375211837747,133
19067,"(1.30856785, 103.79693758944347)",410.47814886245504,cc21,cc,304.81732760128136,19,797.5487853131632,28,1038.6332708399311,100,844.3748021964527,100
19068,"(1.30489855, 103.8276985894598)",506.6219800421735,ns22,ns,296.3890960983745,36,2417.8340537480685,29,1558.798628208235,3,1681.5790325054295,37
19069,"(1.3533168, 103.7896255)",2053.623192048992,dt6,dt,1721.6365725368923,156,5179.382510632488,28,2248.8888314875812,112,2858.8722590652555,79
19070,"(1.4349279, 103.8452818)",1294.5085844801836,ns13,ns,1248.8098625608186,99,3700.1345101303377,2,788.1146031268688,32,515.0385076807069,86
19071,"(1.3438061, 103.77306041080249)",438.78215980963927,dt5,dt,404.8400990597411,125,3352.813058892917,9,722.3208164685241,112,2331.8355417195676,20
19072,"(1.427188, 103.77338925)",594.6249198585781,ns8,ns,1004.483587491857,98,1800.3344782178256,4,665.5346830639976,55,584.2199196583782,48
19073,"(1.3101547, 103.8836717)",455.23331309194145,cc7,cc,1180.824317699486,75,1407.4374472873164,30,518.4467819410297,80,479.705343348915,16
19074,"(1.39351875, 103.88790830255267)",866.94302001913,ne16,ne,800.9578694240889,107,2553.2132549399835,12,263.09857174348275,138,486.71181697751786,77
19075,"(1.28301625, 103.83988698554164)",307.36368382999416,ew16,ew,332.78733203719844,38,1681.4799248756244,0,796.3654652171143,20,473.6152750703119,89
19076,"(1.31466445, 103.83108413127206)",810.5685640999296,dt11,dt,879.0071890944292,15,1492.4279061579566,29,633.8580592111965,6,790.5284862109661,4
19077,"(1.4318487, 103.7796522)",625.1361570634176,ns8,ns,182.16565703085544,98,933.5918625674911,4,201.40029812813356,55,290.74609347397114,48
19078,"(1.39091325, 103.90508216841155)",1071.5620086699873,ne16,ne,166.83526044293302,120,1748.4496704963453,12,308.13667292772567,129,312.1128178996628,27
19079,"(1.4305192999999998, 103.79767061598028)",599.763744494919,te3,te,440.02264723433467,102,1422.673080676165,4,458.8390304948873,164,274.537766646447,135
19080,"(1.3514868999999998, 103.74792428501804)",327.1190958468064,ns2,ns,215.1913263301397,139,2435.198318745536,1,768.546429581486,84,600.942796842469,56
19081,"(1.3672423, 103.8785561)",1065.198584043531,ne13,ne,943.0782222522067,113,1900.2111571869568,31,690.0619187065821,168,416.43413846364774,15
19082,"(1.4457054500000002, 103.83331271790348)",495.88180157576676,ns12,ns,411.5203856115297,91,4072.8131120790636,19,1018.7300862823128,32,1122.8392407511858,1
